doi,title,type,publisher
10.11647/obp.0096.03,3. Exploitation or Preservation? Your Choice! Digital Modes of Expressing Perceptions of Nature and the Land,book-chapter,Open Book Publishers
10.11647/obp.0096.04,4. Natural Ecology Meets Media Ecology: Indigenous Climate Change Activists’ Views on Nature and Media,book-chapter,Open Book Publishers
10.11647/obp.0096.05,5. The Culture of Nature: The Environmental Communication of Gardening Bloggers,book-chapter,Open Book Publishers
10.11647/obp.0096.06,6. The Militant Media of Neo-Nazi Environmentalism,book-chapter,Open Book Publishers
10.11647/obp.0098.01,Preface to the Second Edition,book-chapter,Open Book Publishers
10.11647/obp.0098.02,Le Neveu de Rameau,book-chapter,Open Book Publishers
10.11647/obp.0046.06,6. Depiction and Composition,book-chapter,Open Book Publishers
10.11647/obp.0065.12,Emerson: A Chronology 1803-1882,book-chapter,Open Book Publishers
10.11647/obp.0084.03,3. Mutual aid,book-chapter,Open Book Publishers
10.11647/obp.0084.05,5. From cradle to grave,book-chapter,Open Book Publishers
10.11647/obp.0084.07,7. Conclusions and reflections,book-chapter,Open Book Publishers
10.11647/obp.0043.05,Friday,book-chapter,Open Book Publishers
10.11647/obp.0049.03,3. Xarathó,book-chapter,Open Book Publishers
10.11647/obp.0061.10,10. The Rights to a Life,book-chapter,Open Book Publishers
10.11647/obp.0043.02,Tuesday,book-chapter,Open Book Publishers
10.11647/obp.0043.03,Wednesday,book-chapter,Open Book Publishers
10.11647/obp.0073.02,Text,book-chapter,Open Book Publishers
10.11647/obp.0081.02,Yeats and his Books,book-chapter,Open Book Publishers
10.11647/obp.0109.01,1. AMPHIBIAN CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0073.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0073.03,Commentary,book-chapter,Open Book Publishers
10.11647/obp.0073.04,Appendices,book-chapter,Open Book Publishers
10.11647/obp.0081.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0081.05,The Puzzle of Sequence: Two Political Poems,book-chapter,Open Book Publishers
10.11647/obp.0081.07,Eliot and Yeats,book-chapter,Open Book Publishers
10.11647/obp.0081.11,Yeats and Tukaram: ‘An Asylum for my Affections’,book-chapter,Open Book Publishers
10.11647/obp.0081.12,"‘I am sitting in a café with two French-Americans’: W. B. Yeats, Max Dauthendey, James and Theodosia Durand. Durand’s ‘Communistic Manifesto’",book-chapter,Open Book Publishers
10.11647/obp.0081.14,Ghost-writing for Sara Allgood,book-chapter,Open Book Publishers
10.11647/obp.0094.02,Part II: Changes that did not Require Rebinding,book-chapter,Open Book Publishers
10.11647/obp.0094.03,Part III: Changes that Required Rebinding,book-chapter,Open Book Publishers
10.11647/obp.0095.08,8. Building A Social Edition of the Devonshire Manuscript,book-chapter,Open Book Publishers
10.11647/obp.0095.09,9. A Catalogue of Digital Editions,book-chapter,Open Book Publishers
10.11647/obp.0095.10,10. Early Modern Correspondence: A New Challenge for Digital Editions,book-chapter,Open Book Publishers
10.11647/obp.0095.11,11. Beyond Variants: Some Digital Desiderata for the Critical Apparatus of Ancient Greek and Latin Texts,book-chapter,Open Book Publishers
10.11647/obp.0095.12,12. The Battle We Forgot to Fight: Should We Make a Case for Digital Editions?,book-chapter,Open Book Publishers
10.11647/obp.0099.07,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0100.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0100.02,"12. Centaurs, Spiders and Saints",book-chapter,Open Book Publishers
10.11647/obp.0100.03,13. ‘Would you Adam and Eve it?’,book-chapter,Open Book Publishers
10.11647/obp.0100.04,"14. The Patterning of History: Poetry, Politics and Adamic
						Renewal",book-chapter,Open Book Publishers
10.11647/obp.0100.05,15. Dante’s Fatherlands,book-chapter,Open Book Publishers
10.11647/obp.0100.06,16. Politics of Desire,book-chapter,Open Book Publishers
10.11647/obp.0100.07,"17. Seductive Lies, Unpalatable Truths, Alter Egos",book-chapter,Open Book Publishers
10.11647/obp.0100.08,"18. Women, War and Wisdom",book-chapter,Open Book Publishers
10.11647/obp.0100.09,19. Inside Out,book-chapter,Open Book Publishers
10.11647/obp.0100.10,"20. Prediction, Prophecy and Predestination: Eternalising Poetry in the
						Commedia",book-chapter,Open Book Publishers
10.11647/obp.0100.11,"21. God’s Beloved: From Pitch, Through Script, to Writ",book-chapter,Open Book Publishers
10.11647/obp.0100.12,"22. Truth, Autobiography and the Poetry of Salvation",book-chapter,Open Book Publishers
10.11647/obp.0102.01,"1. Authors, Institutions, and Markets",book-chapter,Open Book Publishers
10.11647/obp.0102.02,"2. What, Where?",book-chapter,Open Book Publishers
10.11647/obp.0102.05,5. Sincerity and Truth,book-chapter,Open Book Publishers
10.11647/obp.0102.06,6. Labour and Theory,book-chapter,Open Book Publishers
10.11647/obp.0102.07,7. Genre and Class,book-chapter,Open Book Publishers
10.11647/obp.0103.01,1. Introduction to Open Education: Towards a Human Rights Theory,book-chapter,Open Book Publishers
10.11647/obp.0103.02,2. Emancipation through Open Education: Rhetoric or Reality?,book-chapter,Open Book Publishers
10.11647/obp.0103.03,3. Technology Strategies for Open Educational Resource Dissemination,book-chapter,Open Book Publishers
10.11647/obp.0103.07,7. The Identified Informal Learner: Recognizing Assessed Learning in the Open,book-chapter,Open Book Publishers
10.11647/obp.0103.14,14. Promoting Open Science and Research in Higher Education: A Finnish Perspective,book-chapter,Open Book Publishers
10.11647/obp.0103.16,16. Open Education Practice at the University of Southern Queensland,book-chapter,Open Book Publishers
10.11647/obp.0103.17,Preface,book-chapter,Open Book Publishers
10.11647/obp.0105.01,Culture & Society,book-chapter,Open Book Publishers
10.11647/obp.0105.06,Arts & Literature,book-chapter,Open Book Publishers
10.11647/obp.0109.02,2. BAT CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0109.03,3. BIRD CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0109.04,4. FARMLAND CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0109.05,5. FOREST CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0109.06,6. SOME ASPECTS OF CONTROL OF FRESHWATER INVASIVE SPECIES,book-chapter,Open Book Publishers
10.11647/obp.0109.07,7. SOME ASPECTS OF ENHANCING NATURAL PEST CONTROL,book-chapter,Open Book Publishers
10.11647/obp.0109.08,8. ENHANCING SOIL FERTILITY,book-chapter,Open Book Publishers
10.11647/obp.0109.09,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0081.03,"‘Philosophy and Passion’: W. B. Yeats, Ireland and Europe",book-chapter,Open Book Publishers
10.11647/obp.0081.04,Yeats the Love Poet,book-chapter,Open Book Publishers
10.11647/obp.0081.06,Moving on Silence: Yeats and the Refrain as Symbol,book-chapter,Open Book Publishers
10.11647/obp.0081.09,W. B. Yeats’s Mosada,book-chapter,Open Book Publishers
10.11647/obp.0081.20,"Winifred Dawson, The Porter’s Daughter: The Life of Amy Audrey Locke (Published by the author: Winchester, printed by Sarsen Press, 2014), pp. xiv + 138",book-chapter,Open Book Publishers
10.11647/obp.0081.21,"Brian Arkins, The Thought of W. B. Yeats (Bern: Peter Lang, 2010), ISBN 978-3-03911939-4, pp. xi + 192; J. P. Mahaffy, Rambles & Studies in Greece, with an Introduction and Commentary by Brian Arkins (Ulster Editions and Monographs 17; Gerrards Cross: Colin Smythe, 2012), ISBN 978-0-86140-430-8, pp. 29 + 241",book-chapter,Open Book Publishers
10.11647/obp.0094.01,Part I: The Modular Method,book-chapter,Open Book Publishers
10.11647/obp.0094.04,Part IV: Complicated Interventions and Complete Overhauls,book-chapter,Open Book Publishers
10.11647/obp.0094.06,Introduction: A new approach to codicology,book-chapter,Open Book Publishers
10.11647/obp.0095.04,4. A Protocol for Scholarly Digital Editions? The Italian Point of View,book-chapter,Open Book Publishers
10.11647/obp.0095.05,5. Barely Beyond the Book?,book-chapter,Open Book Publishers
10.11647/obp.0095.07,7. Reading or Using a Digital Edition? Reader Roles in Scholarly Editions,book-chapter,Open Book Publishers
10.11647/obp.0099.01,1. Why,book-chapter,Open Book Publishers
10.11647/obp.0099.02,2. Where,book-chapter,Open Book Publishers
10.11647/obp.0099.03,3. Who,book-chapter,Open Book Publishers
10.11647/obp.0099.04,4. What,book-chapter,Open Book Publishers
10.11647/obp.0099.05,5. When,book-chapter,Open Book Publishers
10.11647/obp.0099.06,Conclusions,book-chapter,Open Book Publishers
10.11647/obp.0102.03,3. Aesthetic Critique,book-chapter,Open Book Publishers
10.11647/obp.0102.04,4. Political Critique,book-chapter,Open Book Publishers
10.11647/obp.0102.08,8. Discipline and Publish,book-chapter,Open Book Publishers
10.11647/obp.0102.09,9. Conclusion,book-chapter,Open Book Publishers
10.11647/obp.0103.04,4. Identifying Categories of Open Educational Resource Users,book-chapter,Open Book Publishers
10.11647/obp.0103.05,5. Situated Learning in Open Communities: The TED Open Translation Project,book-chapter,Open Book Publishers
10.11647/obp.0103.06,6. Educational Policy and Open Educational Practice in Australian Higher Education,book-chapter,Open Book Publishers
10.11647/obp.0103.08,8. Transformation of Teaching and Learning in Higher Education towards Open Learning Arenas: A Question of Quality,book-chapter,Open Book Publishers
10.11647/obp.0103.09,9. Three Approaches to Open Textbook Development,book-chapter,Open Book Publishers
10.11647/obp.0103.10,10. What Does It Mean to Open Education? Perspectives on Using Open Educational Resources at a US Public University,book-chapter,Open Book Publishers
10.11647/obp.0103.11,11. Expanding Access to Science Field-Based Research Techniques for Students at a Distance through Open Educational Resources,book-chapter,Open Book Publishers
10.11647/obp.0103.12,12. A Practitioner’s Guide to Open Educational Resources: A Case Study,book-chapter,Open Book Publishers
10.11647/obp.0103.13,13. Open Assessment Resources for Deeper Learning,book-chapter,Open Book Publishers
10.11647/obp.0103.15,15. Credentials for Open Learning: Scalability and Validity,book-chapter,Open Book Publishers
10.11647/obp.0105.04,Music,book-chapter,Open Book Publishers
10.11647/obp.0105.05,Film,book-chapter,Open Book Publishers
10.11647/obp.0081.10,Yeats and the Flying Dutchman,book-chapter,Open Book Publishers
10.11647/obp.0081.13,"Three Letters from Yeats to the Anarchist, Augustin Hamon",book-chapter,Open Book Publishers
10.11647/obp.0081.17,"A Vision: The Revised 1937 Edition, edited by Margaret Mills Harper and Catherine E. Paul, The Collected Works of W. B. Yeats, Vol. XIV (New York: Scribner, 2015), pp. li + 503. A Review Essay",book-chapter,Open Book Publishers
10.11647/obp.0094.05,Part V: Patterns of Desire,book-chapter,Open Book Publishers
10.11647/obp.0097.01,1. Appearance of Design,book-chapter,Open Book Publishers
10.11647/obp.0097.02,2. Imprinting and Attachment,book-chapter,Open Book Publishers
10.11647/obp.0097.03,3. Rules and Reciprocity,book-chapter,Open Book Publishers
10.11647/obp.0097.04,4. Discontinuities in Development,book-chapter,Open Book Publishers
10.11647/obp.0097.05,5. Early Experience and Later Behaviour,book-chapter,Open Book Publishers
10.11647/obp.0097.06,6. Communication between Parents and Offspring,book-chapter,Open Book Publishers
10.11647/obp.0097.07,7. Avoiding Inbreeding and Incest,book-chapter,Open Book Publishers
10.11647/obp.0097.08,8. Genes in Development and Evolution,book-chapter,Open Book Publishers
10.11647/obp.0097.09,9. Active Role of Behaviour,book-chapter,Open Book Publishers
10.11647/obp.0097.10,10. Adaptability in Evolution,book-chapter,Open Book Publishers
10.11647/obp.0097.11,11. Concluding Remarks,book-chapter,Open Book Publishers
10.11647/obp.0097.12,Preface,book-chapter,Open Book Publishers
10.11647/obp.0101.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0101.02,Wallenstein’s Camp,book-chapter,Open Book Publishers
10.11647/obp.0101.03,The Piccolomini. In five acts,book-chapter,Open Book Publishers
10.11647/obp.0101.04,The Death of Wallenstein. A tragedy in five acts,book-chapter,Open Book Publishers
10.11647/obp.0101.05,Notable Names,book-chapter,Open Book Publishers
10.11647/obp.0105.02,History,book-chapter,Open Book Publishers
10.11647/obp.0105.03,Biography,book-chapter,Open Book Publishers
10.11647/obp.0061.09,9. Dying,book-chapter,Open Book Publishers
10.11647/obp.0081.08,The Cantwell Collection,book-chapter,Open Book Publishers
10.11647/obp.0081.18,An Afterword: The Macmillan Archive and Editorial Policy,book-chapter,Open Book Publishers
10.11647/obp.0081.19,"God-appointed Berkeley and W. J. Mc Cormack’s ‘We Irish’ in Europe: Yeats, Berkeley and Joseph Hone (Dublin: University College Dublin Press, 2010), pp. x + 211. A Review Essay",book-chapter,Open Book Publishers
10.11647/obp.0081.22,"Olivia Shakespear, Beauty’s Hour, edited by Anne Margaret Daniel (Richmond, VA: Valancourt Books, 2016), pp. 89. Foreword, Introduction, and Notes by the Editor. ISBN 978-1-943910-40-3",book-chapter,Open Book Publishers
10.11647/obp.0081.15,JON STALLWORTHY (1935–2014),book-chapter,Open Book Publishers
10.11647/obp.0081.16,KATHARINE WORTH (1922–2015),book-chapter,Open Book Publishers
10.11647/obp.0087.13,Suggestions for further study,book-chapter,Open Book Publishers
10.11647/obp.0105.07,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0078.01,1. Perspectives on Small State Security in the Scottish Independence Debate,book-chapter,Open Book Publishers
10.11647/obp.0078.02,2. Do Small States Need ‘Alliance Shelter’? Scotland and the Nordic Nations,book-chapter,Open Book Publishers
10.11647/obp.0078.03,"3. Security, Privacy and Oversight",book-chapter,Open Book Publishers
10.11647/obp.0078.04,4. Parliamentary Oversight of Intelligence Agencies: Lessons from Westminster,book-chapter,Open Book Publishers
10.11647/obp.0078.05,5. Scotland and the Politics of Intelligence Accountability,book-chapter,Open Book Publishers
10.11647/obp.0078.06,6. ‘Hardly a Moment’s Discussion’? Intelligence and the Scottish Referendum,book-chapter,Open Book Publishers
10.11647/obp.0078.07,7. Press Scrutiny and the Proposals for Security and Intelligence in an Independent Scotland,book-chapter,Open Book Publishers
10.11647/obp.0078.08,8. To Speak Security or Not to Speak Security? Responsibility and Deference in the Scottish Independence Debate,book-chapter,Open Book Publishers
10.11647/obp.0078.09,Concluding Remarks: The Narrative of Security and Pathways of Transition,book-chapter,Open Book Publishers
10.11647/obp.0078.10,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0091.05,Preamble,book-chapter,Open Book Publishers
10.11647/obp.0106.01,"1. Infrastructure, Performance and Economic Growth",book-chapter,Open Book Publishers
10.11647/obp.0106.02,2. Investable Infrastructure Assets,book-chapter,Open Book Publishers
10.11647/obp.0106.03,3. Infrastructure Attributes and Problems of Market Failure,book-chapter,Open Book Publishers
10.11647/obp.0106.04,4. Legal Structures and Frameworks,book-chapter,Open Book Publishers
10.11647/obp.0106.05,5. Beyond Economics: Governance and Infrastructure Development,book-chapter,Open Book Publishers
10.11647/obp.0106.06,6. The Global Infrastructure Development Sector,book-chapter,Open Book Publishers
10.11647/obp.0106.07,7. Infrastructure Finance,book-chapter,Open Book Publishers
10.11647/obp.0106.08,8. Structuring the Financial Mosaic,book-chapter,Open Book Publishers
10.11647/obp.0106.09,9. Identification and Mitigation of Project-related Risks,book-chapter,Open Book Publishers
10.11647/obp.0106.10,10. Intermediating Infrastructure Finance: Market Contours,book-chapter,Open Book Publishers
10.11647/obp.0106.11,11. Establishing Robust Markets for Infrastructurebacked Securities,book-chapter,Open Book Publishers
10.11647/obp.0106.12,12. Infrastructure Equity as an Asset Class,book-chapter,Open Book Publishers
10.11647/obp.0106.13,13. Project and Infrastructure Debt as an Asset Class,book-chapter,Open Book Publishers
10.11647/obp.0106.14,14. Portfolio Optimization: Institutional Investors and Asset Managers,book-chapter,Open Book Publishers
10.11647/obp.0106.15,15. Accelerating Infrastructure Finance,book-chapter,Open Book Publishers
10.11647/obp.0106.16,16. Some Solutions,book-chapter,Open Book Publishers
10.11647/obp.0076.01,1. Introduction: Twentieth-Century Russian Poetry and the Post-Soviet Reader: Reinventing the Canon,book-chapter,Open Book Publishers
10.11647/obp.0076.02,2. From the Margins to the Mainstream: Iosif Brodskii and the Twentieth-Century Poetic Canon in the Post-Soviet Period,book-chapter,Open Book Publishers
10.11647/obp.0076.11,11. The Thaw Generation Poets in the Post-Soviet Period,book-chapter,Open Book Publishers
10.11647/obp.0111.02,2. Technauriture as a Platform to Create an Inclusive Environment for the Sharing of Research,book-chapter,Open Book Publishers
10.11647/obp.0111.04,4. YouTube in Academic Teaching: A Multimedia Documentation of Siramori Diabaté’s Song “Nanyuman”,book-chapter,Open Book Publishers
10.11647/obp.0111.07,Afterword: Sharing Located,book-chapter,Open Book Publishers
10.11647/obp.0112.03,3. Money Matters,book-chapter,Open Book Publishers
10.11647/obp.0112.10,Appendix II: Family Circumstances and Spending,book-chapter,Open Book Publishers
10.11647/obp.0113.05,"5. The Four Horsemen of the Zombie Apocalypse: Converging Evidence for a
						Crisis in Meaning",book-chapter,Open Book Publishers
10.11647/obp.0113.06,6. An Introduction to the Genealogy of the Meaning Crisis,book-chapter,Open Book Publishers
10.11647/obp.0116.01,Préface,book-chapter,Open Book Publishers
10.11647/obp.0123.01,Preface,book-chapter,Open Book Publishers
10.11647/obp.0123.02,Texts,book-chapter,Open Book Publishers
10.11647/obp.0076.03,"3. ‘Golden-Mouthed Anna of All the Russias’: Canon, Canonisation, and Cult",book-chapter,Open Book Publishers
10.11647/obp.0076.04,4. Vladimir Maiakovskii and the National School Curriculum,book-chapter,Open Book Publishers
10.11647/obp.0076.05,5. The Symbol of the Symbolists: Aleksandr Blok in the Changing Russian Literary Canon,book-chapter,Open Book Publishers
10.11647/obp.0076.06,6. Canonical Mandel′shtam,book-chapter,Open Book Publishers
10.11647/obp.0076.07,7. Revising the Twentieth-Century Poetic Canon: Ivan Bunin in Post-Soviet Russia,book-chapter,Open Book Publishers
10.11647/obp.0076.08,8. From Underground to Mainstream: The Case of Elena Shvarts,book-chapter,Open Book Publishers
10.11647/obp.0076.09,"9. Boris Slutskii: A Poet, his Time, and the Canon",book-chapter,Open Book Publishers
10.11647/obp.0076.10,10. The Diasporic Canon of Russian Poetry: The Case of the Paris Note,book-chapter,Open Book Publishers
10.11647/obp.0076.12,12. The Post-Soviet Homecoming of First-Wave Russian Émigré Poets and its Impact on the Reinvention of the Past,book-chapter,Open Book Publishers
10.11647/obp.0076.13,13. Creating the Canon of the Present,book-chapter,Open Book Publishers
10.11647/obp.0111.01,1. The Mara Cultural Heritage Digital Library: The Implications of the Digital Return of Oral Tradition,book-chapter,Open Book Publishers
10.11647/obp.0111.03,3. From Restitution to Redistribution of Ewe Heritage: Challenges and Prospects,book-chapter,Open Book Publishers
10.11647/obp.0111.05,5. New Electronic Resources for Texts in Manding Languages,book-chapter,Open Book Publishers
10.11647/obp.0111.06,6. Questioning “Restitution”: Oral Literature in Madagascar,book-chapter,Open Book Publishers
10.11647/obp.0111.08,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0112.01,1. Understanding Poverty: Then and Now,book-chapter,Open Book Publishers
10.11647/obp.0112.05,5. Meeting Basic Needs,book-chapter,Open Book Publishers
10.11647/obp.0113.01,1. A New Zeitgeist,book-chapter,Open Book Publishers
10.11647/obp.0113.02,"2. A Transition in Metaphors: A Brief History of Monster
						Zeitgeists",book-chapter,Open Book Publishers
10.11647/obp.0113.03,3. The Four Symbols of the Zombie Metaphor,book-chapter,Open Book Publishers
10.11647/obp.0113.04,4. A Worldview in Crisis: The Domicide of Apocalypse,book-chapter,Open Book Publishers
10.11647/obp.0113.07,7. Conclusion,book-chapter,Open Book Publishers
10.11647/obp.0112.06,6. Home and Family Life,book-chapter,Open Book Publishers
10.11647/obp.0112.09,Appendix I: How the Research Was Conducted,book-chapter,Open Book Publishers
10.11647/obp.0112.02,2. The Getting By? Study,book-chapter,Open Book Publishers
10.11647/obp.0112.04,4. Working Life,book-chapter,Open Book Publishers
10.11647/obp.0112.07,7. Family Views: ‘Who’s to Blame?’,book-chapter,Open Book Publishers
10.11647/obp.0112.08,"8. Liars, Thieves and Honest Scousers",book-chapter,Open Book Publishers
10.11647/obp.0117.01,1. Love and Authority: Love Poetry and its Critics,book-chapter,Open Book Publishers
10.11647/obp.0117.02,"2. Channeled, Reformulated, and Controlled: Love Poetry from the Song of Songs to Aeneas and Dido",book-chapter,Open Book Publishers
10.11647/obp.0117.03,3. Love and its Absences in Late Latin and Greek Poetry,book-chapter,Open Book Publishers
10.11647/obp.0117.04,"4. The Troubadours and Fin’amor: Love, Choice, and the Individual",book-chapter,Open Book Publishers
10.11647/obp.0117.05,"5. Fin’amor Castrated: Abelard, Heloise, and the Critics who Deny",book-chapter,Open Book Publishers
10.11647/obp.0117.06,6. The Albigensian Crusade and the Death of Fin’amor in Medieval French and English Poetry,book-chapter,Open Book Publishers
10.11647/obp.0117.07,"7. The Ladder of Love in Italian Poetry and Prose, and the Reactions of the Sixteenth-Century Sonneteers",book-chapter,Open Book Publishers
10.11647/obp.0117.08,8. Shakespeare: The Return of Fin’amor,book-chapter,Open Book Publishers
10.11647/obp.0117.09,9. Love and its Costs in Seventeenth-Century Literature,book-chapter,Open Book Publishers
10.11647/obp.0117.10,"10. Paradise Lost: Love in Eden, and the Critics who Obey",book-chapter,Open Book Publishers
10.11647/obp.0117.11,Epilogue. Belonging to Poetry: A Reparative Reading,book-chapter,Open Book Publishers
10.11647/obp.0121.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0121.02,1. Israel and the Fencing Policy,book-chapter,Open Book Publishers
10.11647/obp.0121.03,2. Border Fencing in India,book-chapter,Open Book Publishers
10.11647/obp.0121.04,3. The Fences of Ceuta and Melilla,book-chapter,Open Book Publishers
10.11647/obp.0121.05,4. The U.S.-Mexico Border Wall,book-chapter,Open Book Publishers
10.11647/obp.0121.06,5. The Wall of Western Sahara,book-chapter,Open Book Publishers
10.11647/obp.0121.07,Conclusions,book-chapter,Open Book Publishers
10.11647/obp.0125.04,Aquinas’s Natural Law Theory,book-chapter,Open Book Publishers
10.11647/obp.0125.07,Euthanasia,book-chapter,Open Book Publishers
10.11647/obp.0125.08,Business Ethics,book-chapter,Open Book Publishers
10.11647/obp.0125.10,Sexual Ethics,book-chapter,Open Book Publishers
10.11647/obp.0125.11,Stealing,book-chapter,Open Book Publishers
10.11647/obp.0125.12,Simulated Killing,book-chapter,Open Book Publishers
10.11647/obp.0125.13,Telling Lies,book-chapter,Open Book Publishers
10.11647/obp.0125.14,Eating Animals,book-chapter,Open Book Publishers
10.11647/obp.0125.15,Preface,book-chapter,Open Book Publishers
10.11647/obp.0125.16,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0127.02,Vorwort,book-chapter,Open Book Publishers
10.11647/obp.0128.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0128.02,2. The Theory of Regal and Kungic Cultures,book-chapter,Open Book Publishers
10.11647/obp.0128.03,3. Contributions from Other Theories,book-chapter,Open Book Publishers
10.11647/obp.0128.04,4. Different Kinds of War in Human History,book-chapter,Open Book Publishers
10.11647/obp.0128.05,5. Economic Determinants of Conflict and Fear,book-chapter,Open Book Publishers
10.11647/obp.0128.06,6. Strategic Uses of Fear,book-chapter,Open Book Publishers
10.11647/obp.0128.07,7. Regality Theory Applied to Ancient Cultures,book-chapter,Open Book Publishers
10.11647/obp.0128.08,8. Statistical Testing of Regality Theory,book-chapter,Open Book Publishers
10.11647/obp.0128.09,9. Discussion and Conclusion,book-chapter,Open Book Publishers
10.11647/obp.0125.05,Fletcher’s Situation Ethics,book-chapter,Open Book Publishers
10.11647/obp.0125.09,Conscience,book-chapter,Open Book Publishers
10.11647/obp.0104.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0104.02,Overview of Part One,book-chapter,Open Book Publishers
10.11647/obp.0104.03,1. Reflections on Moore’s ‘Proof’,book-chapter,Open Book Publishers
10.11647/obp.0104.04,2. First Reflections on the Problem of Easy Knowledge,book-chapter,Open Book Publishers
10.11647/obp.0104.05,3. The Problem of Easy Knowledge: Towards a Solution,book-chapter,Open Book Publishers
10.11647/obp.0104.06,4. Evidence and Transmission Failure,book-chapter,Open Book Publishers
10.11647/obp.0104.07,5. A Puzzle for Dogmatism,book-chapter,Open Book Publishers
10.11647/obp.0104.08,Interim Review,book-chapter,Open Book Publishers
10.11647/obp.0104.09,Overview of Part Two,book-chapter,Open Book Publishers
10.11647/obp.0104.10,6. Conclusive Reasons,book-chapter,Open Book Publishers
10.11647/obp.0104.11,7. Sensitivity,book-chapter,Open Book Publishers
10.11647/obp.0104.12,8. Safety,book-chapter,Open Book Publishers
10.11647/obp.0104.13,9. Safety: An Application,book-chapter,Open Book Publishers
10.11647/obp.0104.14,Conclusion,book-chapter,Open Book Publishers
10.11647/obp.0124.01,1. The Ballad of Taipinggoor,book-chapter,Open Book Publishers
10.11647/obp.0124.02,2. The Ballad of Marshal Qi,book-chapter,Open Book Publishers
10.11647/obp.0124.03,3. Laarimbu and Qiimunso,book-chapter,Open Book Publishers
10.11647/obp.0124.04,4. The Song of the Dildima Bird,book-chapter,Open Book Publishers
10.11647/obp.0124.05,5. The Song of the Calf,book-chapter,Open Book Publishers
10.11647/obp.0124.06,6. The Crop-Planting Song,book-chapter,Open Book Publishers
10.11647/obp.0124.07,7. The Song of the Sheep,book-chapter,Open Book Publishers
10.11647/obp.0124.08,Preface,book-chapter,Open Book Publishers
10.11647/obp.0124.09,Introduction: Translanguaging in Song: Orature and Plurilingualism in Northeast Tibet,book-chapter,Open Book Publishers
10.11647/obp.0129.01,"Chapter One - The Sociology of Scientific Knowledge, Phenomenology, and the Problem of the External World",book-chapter,Open Book Publishers
10.11647/obp.0129.02,Chapter Two - A Minimal Realism for Science Studies,book-chapter,Open Book Publishers
10.11647/obp.0129.03,"Chapter Three - Finitude, Humility, and the Bloor-Latour Debate",book-chapter,Open Book Publishers
10.11647/obp.0129.04,"Chapter Four - Things, Thinking, and the Social Foundations of Logic",book-chapter,Open Book Publishers
10.11647/obp.0129.05,Chapter Five - Mathēsis and the Emergence of Early-Modern Science,book-chapter,Open Book Publishers
10.11647/obp.0129.06,"Chapter Six - Mathematics, Experiment, and the Ends of Scientific Practice",book-chapter,Open Book Publishers
10.11647/obp.0129.07,"Chapter Seven - Conclusion: Subjects, Systems, and Other Unfinished Business",book-chapter,Open Book Publishers
10.11647/obp.0129.08,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0130.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0130.02,2. Core Ideas and the Framework,book-chapter,Open Book Publishers
10.11647/obp.0130.03,3. Clarification,book-chapter,Open Book Publishers
10.11647/obp.0130.04,4. Critiques and Debates,book-chapter,Open Book Publishers
10.11647/obp.0130.05,5. Which Future for the Capability Approach?,book-chapter,Open Book Publishers
10.11647/obp.0107.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0107.02,2. The Emergence of the Concept of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.04,4. The Measurement of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.06,6. Physical Theories of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.07,7. Information Theories of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.08,8. Computation Theories of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.10,10. Modification and Enhancement of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.11,11. Machine Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.12,12. Conclusion,book-chapter,Open Book Publishers
10.11647/obp.0110.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0110.02,Story,book-chapter,Open Book Publishers
10.11647/obp.0110.03,An Anglo-Norman Miscellany,book-chapter,Open Book Publishers
10.11647/obp.0110.04,Religious Writings,book-chapter,Open Book Publishers
10.11647/obp.0114.01,"1. Emigration Within, Across, and Beyond Central Asia in the Early Soviet Period from a Perspective of Translocality",book-chapter,Open Book Publishers
